,location,title,company,salary,salrange
1494,"New York, NY 10011 (Chelsea area)",Lead Ad Tech Machine Learning Engineer,Spotify,No Salary Listed,100000
1495,"New York, NY 10022 (Midtown area)","Client Development Manager - PriceMetrix, McKinsey Solutions",McKinsey & Company,No Salary Listed,100000
1496,"New York, NY",Digital Product Manager,Capital One,No Salary Listed,100000
1497,"New York, NY",CTO (Head of Engineering),Embark,No Salary Listed,100000
1498,"New York, NY",Science Project Leader II,AIG,No Salary Listed,100000
1499,"New York, NY",Senior Leader Group Head Translational Medicine,Roche,No Salary Listed,100000
1500,"New York, NY",Product Mgmt/Strategy Snr Director-ProdDev,Oracle,No Salary Listed,100000
1501,"New York, NY",Digital Product Manager,Capital One,No Salary Listed,100000
1502,"Summit, NJ 07901","Consultant Analyst - Pre-sales, Periscope",McKinsey & Company,No Salary Listed,100000
1503,"New York, NY",Senior Software Engineer-Recommendations,Grubhub,No Salary Listed,100000
1504,"New York, NY 10011 (Chelsea area)",Data Science Manager - Advertising Product and Platforms,Spotify,No Salary Listed,100000
1505,"New York, NY",Lead Software Engineer,PlaceIQ,No Salary Listed,100000
1506,"New York, NY 10005 (Financial District area)",Regional Sales Manager,No Company Listed,No Salary Listed,100000
1507,"New York, NY",RFIC / Photonic Test Engineer,No Company Listed,No Salary Listed,100000
1508,"New York, NY 10016 (Gramercy area)",Director - Bed Management,No Company Listed,No Salary Listed,100000
1509,"New York, NY",Senior Quantitative Analyst - CCAR,Axius Technologies,No Salary Listed,100000
1510,"New York, NY 10011 (Chelsea area)",Digital Analytics Strategy Manager (Financial Services),Accenture,No Salary Listed,100000
1511,"New York, NY",PeopleSoft System Administrator,No Company Listed,No Salary Listed,100000
1512,"New York, NY",Laboratory Information Systems Developer,NYU School of Medicine,No Salary Listed,100000
1513,"New York, NY","Solutions Architect, Enterprise Informatics",No Company Listed,No Salary Listed,100000
1514,"New York, NY",Big Data Architect,No Company Listed,No Salary Listed,100000
1515,"New York, NY",Project Manager,No Company Listed,No Salary Listed,100000
1516,"New York, NY 10002 (Lower East Side area)",Product Manager,Thomson Reuters,No Salary Listed,100000
1517,"New York, NY",Cisco Contact Center Engineer,No Company Listed,No Salary Listed,100000
1518,"New York, NY",Product Manager,Collective,No Salary Listed,100000
1519,"New York, NY 10011 (Chelsea area)",Machine Learning Engineering Manager,Spotify,No Salary Listed,100000
1520,"New York, NY",Investment Management Quantitative Model Review Analyst,No Company Listed,No Salary Listed,100000
1521,"New York, NY","VP, Marketing Strategy (New York)",BuzzFeed,No Salary Listed,100000
1522,"New York, NY",TSV Investment Associate,No Company Listed,No Salary Listed,100000
1523,"New York, NY",Laser Design Engineer,No Company Listed,No Salary Listed,100000
1524,"New York, NY",Sr Finance Analyst,BuzzFeed,No Salary Listed,100000
1525,"New York, NY 10010 (Gramercy area)",Senior Machine Learning Engineer for Top Investment Bank in...,No Company Listed,No Salary Listed,100000
1526,"New York, NY",Translational Medicine Leader (TML) (m/f),Roche,No Salary Listed,100000
1527,"New York, NY","VP, International Brand Strategy (New York)",BuzzFeed,No Salary Listed,100000
1528,"New York, NY",Lead AI/Python Engineer,No Company Listed,No Salary Listed,100000
1529,"New York, NY",Quantitative Analyst III - Model Risk Execution,TD Bank,No Salary Listed,100000
1530,"New York, NY",Systems Manager / 3L,ConEdison,No Salary Listed,100000
1531,"New York, NY","Client Solutions, Strategy and Analytics Manager Consultancy",No Company Listed,"$200,000 a year",100000
1532,"New York, NY 10012 (Little Italy area)",Director of Analytics,24 Seven,No Salary Listed,100000
1533,"New York, NY",Sr Quantitative Rate Risk Analyst (QRM),BNY Mellon,No Salary Listed,100000
1534,"New York, NY",Product Manager - CoPilot,Xaxis,No Salary Listed,100000
1535,"New York, NY",Senior Data Engineer,Foursquare,No Salary Listed,100000
1536,"New York, NY","Software Development Manager, Search Ranking",Shutterstock,No Salary Listed,100000
1537,"New York, NY",ETL Engineer,No Company Listed,"$140,000 a year",100000
1538,"New York, NY",Marketing - Behavioral Scientist,Ipsos North America,No Salary Listed,100000
1539,"New York, NY 10011 (Chelsea area)",Accenture Analytics- Analytics Products Sales Lead Senior Ma...,Accenture,No Salary Listed,100000
1540,"Summit, NJ 07901",Manager of Operations - Periscope,McKinsey & Company,No Salary Listed,100000
1541,"New York, NY","Manager, Commercial Strategy & Innovation",Capital One,No Salary Listed,100000
1542,"New York, NY 10011 (Chelsea area)",Software Engineer,eBay Inc.,No Salary Listed,100000
1543,"New York, NY","Software Development Manager, Search Discovery",Shutterstock,No Salary Listed,100000
1544,"Summit, NJ 07901","Delivery Manager - Periscope, McKinsey Solutions",McKinsey & Company,No Salary Listed,100000
1545,"Totowa, NJ","Senior Bakery Scientist, Frozen Dough",Corbion,No Salary Listed,100000
1546,"Jersey City, NJ",AVP Insurance Analytics,No Company Listed,No Salary Listed,100000
1547,"Jersey City, NJ",Director Analytics / Principal II -Research & Development,ISO,No Salary Listed,100000
1548,"New York, NY",Product Mgmt/Strategy Snr Director-ProdDev,Oracle,No Salary Listed,100000
1549,"New York, NY",Quantitative Analyst III - Model Risk Execution,TD Bank,No Salary Listed,100000
1550,"New York, NY",PeopleSoft System Administrator,No Company Listed,No Salary Listed,100000
1551,"New York, NY",Product Manager - CoPilot,Xaxis,No Salary Listed,100000
1552,"Jersey City, NJ",Global Technology Infrastructure - Strategy & Transformation...,JPMorgan Chase,No Salary Listed,100000
1553,"New York, NY",Sr Software Engineer,No Company Listed,No Salary Listed,100000
1554,"New York, NY","VP, International Brand Strategy (New York)",BuzzFeed,No Salary Listed,100000
1555,"New York, NY 10013 (Tribeca area)",Lead Software Engineer,Arena,No Salary Listed,100000
1556,"Manhasset, NY",Research Scientist (Bioinformatician) - Pediatric Genetics,Northwell Health,No Salary Listed,100000
1557,"Murray Hill, NJ",Optical Networking Summer Internship,Nokia,No Salary Listed,100000
1558,"New York, NY 10018 (Clinton area)",Senior Software Engineer,No Company Listed,No Salary Listed,100000
1559,"Summit, NJ","Senior Scientist, Downstream Process Development",Celgene,No Salary Listed,100000
1560,"Summit, NJ 07901",Clinical Research Scientist,Starpoint Solutions,No Salary Listed,100000
1561,"Franklin Lakes, NJ 07417",R&D Staff Engineer - PE CTM,Becton Dickinson & Company,No Salary Listed,100000
1562,"Ridgefield Park, NJ","Sr. Scientist, Product Development",No Company Listed,No Salary Listed,100000
1563,"New York, NY","Principal, Education | Science | Tech",HDR,No Salary Listed,100000
1564,"South Plainfield, NJ 07080","Pharmacovigilance Scientist/ Researcher, Senior",No Company Listed,No Salary Listed,100000
1565,"New York, NY","Software Engineer, Front-End",No Company Listed,No Salary Listed,100000
1566,"Franklin Lakes, NJ 07417",R&D Staff Engineer - PE CTM,Becton Dickinson & Company,No Salary Listed,100000
1567,"New York, NY",Client Facing Consultant - Python Developer,Continuum,No Salary Listed,100000
1568,"New York, NY 10003 (Greenwich Village area)",Front End Engineer,No Company Listed,No Salary Listed,100000
1569,"New York, NY",Senior Research Analyst/Lead Analyst - Change Management,Axius Technologies,No Salary Listed,100000
1570,"Totowa, NJ","Senior Bakery Scientist, Frozen Dough",Corbion,No Salary Listed,100000
1571,"New York, NY",Decision Science Manager | Peer to Peer Lending,No Company Listed,"$150,000 a year",100000
1572,"New York, NY",Security Engineer,BuzzFeed,No Salary Listed,100000
1573,"Manhasset, NY",Research Scientist (Bioinformatician) - Pediatric Genetics,Northwell Health,No Salary Listed,100000
1574,"Manhattan, NY",Python Full Stack Engineer,No Company Listed,No Salary Listed,100000
1575,"New York, NY",Global Client Engagement Director,Xaxis,No Salary Listed,100000
1576,"New York, NY",Quality Improvement Project Manager,No Company Listed,No Salary Listed,100000
1577,"New York, NY",DevOps Engineer,No Company Listed,No Salary Listed,100000
1578,"Murray Hill, NJ",Optical Networking Summer Internship,Nokia,No Salary Listed,100000
1579,"New York, NY",Health Information Exchange (HIE) Manager,No Company Listed,No Salary Listed,100000
1580,"Summit, NJ 07901",Clinical Research Scientist,Starpoint Solutions,No Salary Listed,100000
1581,"New York, NY",Manager-SPBD,No Company Listed,No Salary Listed,100000
1582,"East Hanover, NJ 07936",Group Leader - Consumer Science Centre of Excellence,Mondelez International,No Salary Listed,100000
1583,"New York, NY 10036",Senior quantitative risk analyst,Mitchell Martin,No Salary Listed,100000
1584,"Summit, NJ","Senior Scientist, Downstream Process Development",Celgene,No Salary Listed,100000
1585,"New York, NY 10016 (Gramercy area)",Manager of Care Management (RN),No Company Listed,No Salary Listed,100000
1586,"Jersey City, NJ",Global Technology Infrastructure - Strategy & Transformation...,JPMorgan Chase,No Salary Listed,100000
1587,"New York, NY",Senior Product Marketing Manager (Financial Services),No Company Listed,No Salary Listed,100000
1588,"New York, NY 10011 (Chelsea area)",Health Analytics Strategy & Transformation Manager/Senior Ma...,Accenture,No Salary Listed,100000
1589,"New York, NY",Senior Big Data Engineer,No Company Listed,"$140,000 a year",100000
1590,"New York, NY",Senior Data Engineer,No Company Listed,"$175,000 a year",100000
1591,"New York, NY 10282 (Tribeca area)",No Job Title Listed,Goldman Sachs,No Salary Listed,100000
1592,"New York, NY",Health Information Exchange (HIE) Manager,No Company Listed,No Salary Listed,100000
1593,"New York, NY 10003 (Greenwich Village area)",Front End Engineer,No Company Listed,No Salary Listed,100000
1594,"New York, NY",Head of Client Analytics,IgnitionOne,No Salary Listed,100000
1595,"New York, NY 10017 (Midtown area)","VP, Internal Communications",Wunderman,No Salary Listed,100000
1596,"New York, NY 10282 (Tribeca area)","GIR, Global Macro Research, Portfolio Strategy, Business Ana...",Goldman Sachs,No Salary Listed,100000
1597,"Manhattan, NY",Back End Java Developer,No Company Listed,No Salary Listed,100000
1598,"East Hanover, NJ 07936",Associate Consumer Principal Scientist,Mondelez International,No Salary Listed,100000
1599,"Ridgefield Park, NJ","Dir., Product Development",No Company Listed,No Salary Listed,100000
1600,"New York, NY",Practice Manager,NYU School of Medicine,No Salary Listed,100000
1601,"New York, NY",Machine Learning Researcher,Execu | Search,"$100,000 - $150,000 a year",100000
1602,"New York, NY",Director - Nurse Recruitment,No Company Listed,No Salary Listed,100000
1603,"New York, NY","Senior Manager, Commercial Strategy & Innovation",Capital One,No Salary Listed,100000
1604,"New York, NY",High-speed Analog and Mixed Signal Design Engineer,No Company Listed,No Salary Listed,100000
1605,"New York, NY",Ad Solutions Strategist - Retail/QSR Packaging,BuzzFeed,No Salary Listed,100000
1606,"Summit, NJ 07901","Principal Scientist, Analytical Development",Celgene Corporation,No Salary Listed,100000
1607,"New York, NY 10001 (Chelsea area)",Senior Software Engineer / Tech Lead,Empiric Solutions,"$150,000 - $180,000 a year",100000
1608,"New York, NY",Ad Solutions Strategist - Retail/QSR Packaging,BuzzFeed,No Salary Listed,100000
1609,"New York, NY",Security Engineer,BuzzFeed,No Salary Listed,100000
1610,"New York, NY",Senior Product Marketing Manager (Financial Services),No Company Listed,No Salary Listed,100000
1611,"New York, NY",High-speed Analog and Mixed Signal Design Engineer,No Company Listed,No Salary Listed,100000
1612,"Summit, NJ","Senior Scientist, Translational and Diagnostic Informatics",Celgene,No Salary Listed,100000
1613,"Summit, NJ 07901","Senior Principal Scientist, Analytical Development",Celgene Corporation,No Salary Listed,100000
1614,"New York, NY 10150 (Midtown area)",Skilled Java Specialists - NYC,No Company Listed,$120 an hour,100000
1615,"Summit, NJ 07901","Senior Scientist, Translational and Diagnostic Informatics",Celgene Corporation,No Salary Listed,100000
1616,"New York, NY","Data Scientist/Sr. Data Scientist, Analytical Insights - Mar...",MarketShare,No Salary Listed,100000
1617,"New York, NY",Senior Electrical Engineer / PCB Designer,No Company Listed,No Salary Listed,100000
1618,"New York, NY 10282 (Tribeca area)","GIR, Global Macro Research, Portfolio Strategy, Business Ana...",Goldman Sachs,No Salary Listed,100000
1619,"New York, NY 10001 (Chelsea area)",Senior Software Engineer / Tech Lead,Empiric Solutions,"$150,000 - $180,000 a year",100000
1620,"New York, NY 10022 (Midtown area)",Information Security Architect - New Ventures,McKinsey & Company,No Salary Listed,100000
1621,"New York, NY",Infrastructure Security Architect,Bloomberg,No Salary Listed,100000
1622,"Summit, NJ 07901","Associate Director, Translational Development",Celgene Corporation,No Salary Listed,100000
1623,"New York, NY 10150 (Midtown area)",Skilled Java Specialists - NYC,No Company Listed,$120 an hour,100000
1624,"New York, NY","Manager, Research Informatics Software Engineering",Weill Cornell Medical College,No Salary Listed,100000
1625,"New York, NY","Administrative Director, PMI",Weill Cornell Medical College,No Salary Listed,100000
1626,"New York, NY","Manager Renal Research Program-New York, NY",Fresenius Medical Care,No Salary Listed,100000
1627,"New York, NY",Sr SAP Systems Administrator,Weill Cornell Medical College,No Salary Listed,100000
1628,"New York, NY",Product Manager,BuzzFeed,No Salary Listed,100000
1629,"New York, NY 10019 (Midtown area)",Leadership and Organizational Effectiveness (LOE) Managing D...,AlixPartners,No Salary Listed,100000
1630,"Summit, NJ 07901","Senior Principal Scientist, Analytical Development",Celgene Corporation,No Salary Listed,100000
1631,"New York, NY",Software Security Architect,Bloomberg,No Salary Listed,100000
1632,"Summit, NJ","Senior Scientist, Translational and Diagnostic Informatics",Celgene,No Salary Listed,100000
1633,"Summit, NJ 07901","Senior Scientist, Translational and Diagnostic Informatics",Celgene Corporation,No Salary Listed,100000
1634,"New York, NY 10022 (Midtown area)",Information Security Architect - New Ventures,McKinsey & Company,No Salary Listed,100000
1635,"New York, NY 10281 (Battery Park area)","Director, Personalization & Machine Learning",HBC,No Salary Listed,100000
1636,"New York, NY 10016 (Gramercy area)",Manager of Care Management (RN),No Company Listed,No Salary Listed,100000
1637,"New York, NY",Finance Project Manager,NYU School of Medicine,No Salary Listed,100000
1638,"New York, NY","Private Equity-Alternatives Inv/Ops Research Analyst 2, SunT...",SunTrust,No Salary Listed,100000
1639,"New York, NY 10011 (Chelsea area)",Analytics Strategy & Transformation Manager (Life Sciences),Accenture,No Salary Listed,100000
1640,"New York, NY",Senior Data Engineer,Capital Markets Placement,No Salary Listed,100000
1641,"New York, NY 10001 (Chelsea area)",Security Innovation Lead,No Company Listed,No Salary Listed,100000
1642,"New York, NY",Sr SAP Systems Administrator,Weill Cornell Medical College,No Salary Listed,100000
1643,"New York, NY",No Job Title Listed,JPMorgan Chase,No Salary Listed,100000
1644,"Murray Hill, NJ",Nokia Bell Labs - Research Scientist in Data Analytics and M...,Nokia,No Salary Listed,100000
1645,"New York, NY",Infrastructure Security Architect,Bloomberg,No Salary Listed,100000
1646,"New York, NY 10017 (Midtown area)",Director of Content Strategy,Wunderman,No Salary Listed,100000
1647,"Murray Hill, NJ",Junior System Test Engineer,Nokia,No Salary Listed,100000
1648,"New York, NY",Senior Product Manager,BuzzFeed,No Salary Listed,100000
1649,"New York, NY 10011 (Chelsea area)",Digital Analytics Strategy Senior Manager (Insurance),Accenture,No Salary Listed,100000
1650,"New York, NY 10016 (Gramercy area)",Clinical Nurse Specialist - Psychiatry,No Company Listed,No Salary Listed,100000
1651,"Manhattan, NY",Account Executive,Michael Page US,No Salary Listed,100000
1652,"New York, NY",Identity & Access Management Engineer,Weill Cornell Medical College,No Salary Listed,100000
1653,"New York, NY 10282 (Tribeca area)","Securities, Equities, Synthetic Products Group, Quantitative...",Goldman Sachs,No Salary Listed,100000
1654,"New York, NY",Research Systems Administrator,Weill Cornell Medical College,No Salary Listed,100000
1655,"New York, NY",Asset Management & CIB Analytics Innovation - Development &...,JPMorgan Chase,No Salary Listed,100000
1656,"Parlin, NJ",Plant Manager,Ashland,No Salary Listed,100000
1657,"New York, NY 10017 (Midtown area)",Lead Software Developer Engineer in Test,Talener,"$150,000 a year",100000
1658,"New York, NY",Software Security Architect,Bloomberg,No Salary Listed,100000
1659,"Union, NJ",Clinical Research and Development Scientist,Real Staffing,No Salary Listed,100000
1660,"Woodcliff Lake, NJ 07677","Director, Clinical Research (MD) - Oncology",Eisai,No Salary Listed,100000
1661,"Murray Hill, NJ",Junior System Test Engineer,Nokia,No Salary Listed,100000
1662,"New York, NY",Senior Medical Director:Regulatory Communications - ProEd Co...,No Company Listed,No Salary Listed,100000
1663,"Woodcliff Lake, NJ 07677","Director, Clinical Research (MD) - Oncology",Eisai,No Salary Listed,100000
1664,"New York, NY 10017 (Midtown area)",Lead Software Developer Engineer in Test,Talener,"$150,000 a year",100000
1665,"New York, NY",Asset Management & CIB Analytics Innovation - Development &...,JPMorgan Chase,No Salary Listed,100000
1666,"New York, NY",Senior Mechanical Engineer,No Company Listed,No Salary Listed,100000
1667,"New York, NY 10282 (Tribeca area)","Securities, Equities, Synthetic Products Group, Quantitative...",Goldman Sachs,No Salary Listed,100000
1668,"Murray Hill, NJ",Nokia Bell Labs - Research Scientist in Data Analytics and M...,Nokia,No Salary Listed,100000
1669,"New York, NY",Asset Management - Investment Management - Junior Quantitati...,JPMorgan Chase - Asset Management,No Salary Listed,100000
1670,"New York, NY","VP/Group Dir, Creative Strategy",DigitasLBi,No Salary Listed,100000
1671,"Jersey City, NJ",Director Business Development and Product Management - Insur...,No Company Listed,No Salary Listed,100000
1672,"Parlin, NJ",Plant Manager,Ashland,No Salary Listed,100000
1673,"Union, NJ",Clinical Research and Development Scientist,Real Staffing,No Salary Listed,100000
1674,"Summit, NJ 07901","Medical Director, Clinical R&D, Hematology/Oncology - Pediat...",Celgene Corporation,No Salary Listed,100000
1675,"Summit, NJ 07901","Vice President, Head of US Medical Affairs, Hematology and O...",Celgene Corporation,No Salary Listed,100000
1676,"Summit, NJ","Principal Scientist, Analytical Development",Celgene,No Salary Listed,100000
1677,"East Hanover, NJ","Executive Director, Clinical Research Physician CART",Oncology,No Salary Listed,100000
1678,"Jersey City, NJ","Dir, Health Economics Outcomes Research",Allergan,No Salary Listed,100000
1679,"Summit, NJ 07901","Scientist II, Biologics Formulation & Drug Product Developme...",Celgene Corporation,No Salary Listed,100000
1680,"New York, NY 10282 (Tribeca area)","Global Investment Research, Equity Research, MLPs & Pipeline...",Goldman Sachs,No Salary Listed,100000
1681,"New York, NY 10011 (Chelsea area)",Analytics Strategy & Transformation Senior Manager (Life Sci...,Accenture,No Salary Listed,100000
1682,"Newark, NJ",Pharmacovigilance Manager,R&D Partners,No Salary Listed,100000
1683,"Summit, NJ 07901","Vice President, Global Medical Affairs, Pancreatic Cancer Di...",Celgene Corporation,No Salary Listed,100000
1684,"Summit, NJ","Medical Director, Clinical R&D, Hematology/Oncology",Celgene,No Salary Listed,100000
1685,"New York, NY 10001 (Chelsea area)","Sr Process Scientist, Biologics Downstream Purification",No Company Listed,"$113,000 - $136,000 a year",100000
1686,"Rahway, NJ",Senior Scientist - Formulation Development Job,Merck,No Salary Listed,100000
1687,"Summit, NJ 07901","Strategy Lead, Global Clinical Research & Development (Myelo...",Celgene Corporation,No Salary Listed,100000
1688,"New York, NY",Data Scientist at Fino Consulting,No Company Listed,No Salary Listed,100000
1689,"New York, NY",Quantitative Scientist,Flatiron Health,No Salary Listed,100000
1690,"Parsippany, NJ","Senior Medical Director Drug Safety, Parsippany",No Company Listed,No Salary Listed,100000
1691,"New York, NY",Sr. Data Scientist,No Company Listed,No Salary Listed,100000
1692,"New York, NY",No Job Title Listed,JPMorgan Chase,No Salary Listed,100000
1693,"Jersey City, NJ","Dir, Health Economics Outcomes Research",Allergan,No Salary Listed,100000
1694,"New York, NY 10005 (Financial District area)","Marketing Manager, Sales Development",No Company Listed,No Salary Listed,100000
1695,"New York, NY",Data Scientist (NLP) at Privco,No Company Listed,No Salary Listed,100000
1696,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1697,"New York, NY",Data Scientist,No Company Listed,"$90,000 - $170,000 a year",100000
1698,"Summit, NJ 07901","Senior Scientist, Biologics Drug Product Development",Celgene Corporation,No Salary Listed,100000
1699,"New York, NY 10019 (Midtown area)",Leadership and Organizational Effectiveness (LOE) Organizati...,AlixPartners,No Salary Listed,100000
1700,"Rahway, NJ",Senior Scientist - Formulation Development Job,Merck,No Salary Listed,100000
1701,"Summit, NJ","Senior Scientist, Biologics Drug Product Development",Celgene,No Salary Listed,100000
1702,"New York, NY 10016 (Gramercy area)",Junior Data Scientist,pymetrics,No Salary Listed,100000
1703,"New York, NY",Data Scientist (Client Facing) at Scienaptic,No Company Listed,No Salary Listed,100000
1704,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1705,"Summit, NJ","Scientist II, Biologics Formulation & Drug Product Developme...",Celgene,No Salary Listed,100000
1706,"New York, NY 10038 (Financial District area)",Data Scientist,No Company Listed,"$130,000 a year",100000
1707,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1708,"New York, NY",Data Engineer,No Company Listed,No Salary Listed,100000
1709,"New York, NY",Director Data Science,No Company Listed,No Salary Listed,100000
1710,"New York, NY",Senior Data Scientist,ektello,No Salary Listed,100000
1711,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1712,"New York, NY 10004 (Financial District area)",Data Scientist,Sharp Decisions,No Salary Listed,100000
1713,"New York, NY",Director Advanced Practice Nurses - Perlmutter Cancer Center,No Company Listed,No Salary Listed,100000
1714,"New York, NY 10010 (Gramercy area)",Data Scientist,Princeton Information Ltd,No Salary Listed,100000
1715,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1716,"Summit, NJ 07901",Manager - Translational Development (TD) Operations,Starpoint Solutions,No Salary Listed,100000
1717,"New York, NY 10003 (Greenwich Village area)","Data Scientist, Analytics",Global Strategy Group,No Salary Listed,100000
1718,"New York, NY 10065 (Upper East Side area)",Bioinformatics Data Scientist - Cancer Genomics,Memorial Sloan Kettering Cancer Center,No Salary Listed,100000
1719,"New York, NY",Data Scientist,Dia&Co,No Salary Listed,100000
1720,"New York, NY","Data Scientist, Personalization and Recommendation",Tumblr,No Salary Listed,100000
1721,"New York, NY",Data Scientist (People Analytics/HR),No Company Listed,"$180,000 - $250,000 a year",100000
1722,"New York, NY 10011 (Chelsea area)",Analytics Strategy & Transformation Senior Manager (Life Sci...,Accenture,No Salary Listed,100000
1723,"New York, NY",Data Scientist Needed for Disruptive Tech Firm,No Company Listed,"$80,000 - $120,000 a year",100000
1724,"New York, NY",Principal Data Scientist,No Company Listed,"$150,000 - $185,000 a year",100000
1725,"New York, NY 10017 (Midtown area)",No Job Title Listed,Analytic Recruiting,No Salary Listed,100000
1726,"New York, NY 10003 (Greenwich Village area)",Data Scientist - Nielsen Marketing Cloud,No Company Listed,No Salary Listed,100000
1727,"New York, NY",Data Scientist,No Company Listed,"$100,000 a year",100000
1728,"New York, NY",VP Data Science,No Company Listed,"$130,000 - $165,000 a year",100000
1729,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1730,"New York, NY 10001 (Chelsea area)","Sr Process Scientist, Biologics Downstream Purification",No Company Listed,"$113,000 - $136,000 a year",100000
1731,"New York, NY","Data, Scala, Spark, Python, SQL, risk analysis, financial mo...",No Company Listed,No Salary Listed,100000
1732,"New York, NY 10018 (Clinton area)",Data Scientist,No Company Listed,No Salary Listed,100000
1733,"New York, NY","Data Team Leader (VP, Director)",VROOM,"$140,000 - $180,000 a year",100000
1734,"New York, NY 10001 (Chelsea area)",Data Science Lead,Remedy Partners Inc.,No Salary Listed,100000
1735,"New York, NY",Software Engineer,Hopper,No Salary Listed,100000
1736,"Manhattan, NY",Enterprise Account Executive,Michael Page US,No Salary Listed,100000
1737,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1738,"New York, NY","Senior Data Scientist for Multi-Billion, Top-Ranked Global C...",No Company Listed,"$100,000 - $120,000 a year",100000
1739,"New York, NY",Data Scientist Healthcare,Smith Hanley Associates,"$80,000 - $150,000 a year",100000
1740,"New York, NY 10018 (Clinton area)","Java Developer and Machine learning, Contract",No Company Listed,No Salary Listed,100000
1741,"New York, NY",Digital Marketing (Data Scientist),No Company Listed,"$100,000 - $130,000 a year",100000
1742,"New York, NY",Data Scientist,Wink,No Salary Listed,100000
1743,"New York, NY",Quantitative Analyst,No Company Listed,No Salary Listed,100000
1744,"New York, NY",Senior Data Scientist for Fortune 500 Company,No Company Listed,"$150,000 - $185,000 a year",100000
1745,"New York, NY 10005 (Financial District area)",Data Scientist,WeWork,No Salary Listed,100000
1746,"New York, NY","Director of Data Science, Analytics",No Company Listed,"$175,000 - $250,000 a year",100000
1747,"New York, NY",Full-Stack Data Scientist,No Company Listed,"$120,000 - $140,000 a year",100000
1748,"New York, NY 10013 (Tribeca area)",Data Analyst / Data Scientist,Rent the Runway,No Salary Listed,100000
1749,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1750,"New York, NY","Quantitative Analyst, global investments strategies",No Company Listed,No Salary Listed,100000
1751,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1752,"New York, NY","Director of Data Science, Analytics",No Company Listed,"$175,000 - $250,000 a year",100000
1753,"New York, NY 10013 (Tribeca area)",Data Analyst / Data Scientist,Rent the Runway,No Salary Listed,100000
1754,"New York, NY",Full-Stack Data Scientist,No Company Listed,"$120,000 - $140,000 a year",100000
1755,"New York, NY 10038 (Financial District area)","Director, Data Science",Birchbox,No Salary Listed,100000
1756,"New York, NY",Data Scientist ( FinTech / Python / R / Machine Learning / B...,No Company Listed,"$200,000 a year",100000
1757,"New York, NY","Quantitative Analyst, global investments strategies",No Company Listed,No Salary Listed,100000
1758,"New York, NY 10036",Investment Analyst (Quantitative/Modelling),No Company Listed,No Salary Listed,100000
1759,"New York, NY",Big Data Engineer / Hadoop Developer ( FinTech / Hive / Hbas...,No Company Listed,"$120,000 - $170,000 a year",100000
1760,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1761,"New York, NY",Product Manager - Analytics Services,OnDeck,No Salary Listed,100000
1762,"New York, NY","Senior Manager Analytics and Medical Informatics at ODH, Inc",No Company Listed,No Salary Listed,100000
1763,"New York, NY",Senior Systematic Quantitative Analyst - Multi-billion Dolla...,No Company Listed,"$180,000 - $220,000 a year",100000
1764,"New York, NY",EpicCare Ambulatory Analyst: Research-Registry TP136,No Company Listed,"$100,000 - $125,000 a year",100000
1765,"New York, NY",Python/Quantitative Finance Analyst,No Company Listed,No Salary Listed,100000
1766,"Franklin Lakes, NJ",Research Associate,On-Board Services,$50 an hour,100000
1767,"New York, NY 10012 (Little Italy area)",Data Engineer,L2,No Salary Listed,100000
1768,"New York, NY 10018 (Clinton area)",Data Engineer,JW Player,No Salary Listed,100000
1769,"New York, NY 10005 (Financial District area)",Senior Software Engineer (Machine Learning),WeWork,No Salary Listed,100000
1770,"New York, NY",Senior Front End Developer (co-founder status),No Company Listed,No Salary Listed,100000
1771,"Franklin Lakes, NJ",Research Associate,On-Board Services,$50 an hour,100000
1772,"New York, NY 10004 (Financial District area)",Data Scientist,Apex Systems Inc,No Salary Listed,100000
1773,"New York, NY",Data Scientist with AWS,No Company Listed,No Salary Listed,100000
1774,"New York, NY",Data Scientist,Veterans Sourcing Group,No Salary Listed,100000
1775,"New York, NY",Vice President of Data Scientist - Leading Consulting,No Company Listed,"$150,000 - $200,000 a year",100000
1776,"New York, NY","Senior Software Engineer, Machine Learning",Flatiron Health,No Salary Listed,100000
1777,"New York, NY 10019 (Midtown area)",Senior UI Developer,Merkle Inc.,No Salary Listed,100000
1778,"New York, NY",Quantitative Analyst at Leading Analytic Driven Hedge Fund (...,No Company Listed,$50 - $100 an hour,100000
1779,"New York, NY 10014 (West Village area)",Director of Analytics,UncommonGoods,No Salary Listed,100000
1780,"New York, NY",Big Data Consultant,Veterans Sourcing Group,No Salary Listed,100000
1781,"New York, NY 10005 (Financial District area)",Quantitative Analyst - Regulatory Model Design,Societe Generale Corporate and Investment Banking,No Salary Listed,100000
1782,"New York, NY",Data Scientist - Natural Language Processing,No Company Listed,No Salary Listed,100000
