,location,title,company,salary,salrange
4150,"Redmond, WA","Research Scientist, Perceptual Quality and Efficient Coding",Facebook,No Salary Listed,60000
4151,"Seattle, WA",RESEARCH MANAGER,University of Washington,No Salary Listed,60000
4152,"Bellevue, WA",Senior Applied Scientist-Bingcubator team,Microsoft,No Salary Listed,60000
4153,"Redmond, WA","Research Scientist, Perceptual Quality and Efficient Coding",No Company Listed,No Salary Listed,60000
4154,"Seattle, WA",Director of Product Management,No Company Listed,No Salary Listed,60000
4155,"Seattle, WA 98101 (Downtown area)",Principal Machine Learning Engineer,Zillow,No Salary Listed,60000
4156,"Seattle, WA 98109 (Westlake area)","Post-Doctoral Research Fellow, Cancer Epidemiology",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4157,"Bellevue, WA 98004 (Downtown area)",Data scientist,No Company Listed,"$135,000 a year",60000
4158,"Bellevue, WA",Principal Data Scientist (Analysis & Experimentation),Microsoft,No Salary Listed,60000
4159,"Seattle, WA 98109 (Westlake area)",Data Quality Analyst,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4160,"Seattle, WA",RESEARCH & EVALUATION ADVISOR,University of Washington Medical Center,No Salary Listed,60000
4161,"Seattle, WA",Analytics Manager,Wunderman,No Salary Listed,60000
4162,"Seattle, WA 98109 (Westlake area)","Data Analyst SCHARP, Clinical Data",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4163,"Seattle, WA",Software Engineer 3,Nordstrom,No Salary Listed,60000
4164,"Seattle, WA 98109 (Westlake area)",Staff Scientist - Biostatistician,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4165,"Bellevue, WA 98007 (Lake Hills area)",Scientist,Exponent,No Salary Listed,60000
4166,"Bellevue, WA",Principal Applied Scientist-Bing Core Relevance,Microsoft,No Salary Listed,60000
4167,"Seattle, WA 98109 (Westlake area)","Senior Statistical Analyst, SCHARP",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4168,"Seattle, WA","Scientist, Purification Process Development",No Company Listed,No Salary Listed,60000
4169,"Seattle, WA 98164 (Downtown area)",Software Engineer - Linux Kernel,Cray,No Salary Listed,60000
4170,"Seattle, WA 98104 (First Hill area)","Director, Data Scientist",KPMG,No Salary Listed,60000
4171,"Seattle, WA",RESEARCH CONSULTANT,University of Washington,No Salary Listed,60000
4172,"Bellevue, WA",Principal Applied Scientist-Bing Core Relevance,Microsoft,No Salary Listed,60000
4173,"Redmond, WA 98052",Principal Software Engineer Lead,Microsoft,No Salary Listed,60000
4174,"Bellevue, WA",Senior Applied Scientist- Office AI,Microsoft,No Salary Listed,60000
4175,"Seattle, WA 98170 (First Hill area)",Machine Learning Science Senior Research Scientist,Comtech LLC,No Salary Listed,60000
4176,"Seattle, WA 98104 (First Hill area)","Director, Data Scientist",KPMG,No Salary Listed,60000
4177,"Seattle, WA","Scientist, Purification Process Development",No Company Listed,No Salary Listed,60000
4178,"Seattle, WA 98164 (Downtown area)",Software Engineer - Linux Kernel,Cray,No Salary Listed,60000
4179,"Seattle, WA 98109 (Westlake area)","Post-Doctoral Research Fellow, Cancer Epidemiology",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4180,"Seattle, WA 98109 (Westlake area)","Biologics Associate III, Quality Control",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4181,"Seattle, WA 98109 (Westlake area)","Division Administrator, Vaccine and Infectious Disease Divis...",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4182,"Seattle, WA",Quality Control Associate Scientist,Bristol-Myers Squibb,No Salary Listed,60000
4183,"Seattle, WA 98101 (Downtown area)",Economist,Zillow,No Salary Listed,60000
4184,"Bellevue, WA",Senior Applied Scientist- Office AI,Microsoft,No Salary Listed,60000
4185,"Seattle, WA",RESEARCH CONSULTANT,University of Washington,No Salary Listed,60000
4186,"Seattle, WA 98109 (Westlake area)","Staff Scientist, Cancer Care Delivery Research",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4187,"Seattle, WA",Sr Mgr Product Development,HERE,No Salary Listed,60000
4188,"Seattle, WA 98121 (Belltown area)","senior sensory manager, Research & Development - Seattle, WA",Starbucks,No Salary Listed,60000
4189,"Redmond, WA 98052",SENIOR PROGRAM MANAGER,Microsoft,No Salary Listed,60000
4190,"Redmond, WA",Data Scientist (Natural Language Processing),Conduent,No Salary Listed,60000
4191,"Seattle, WA",TRANSFORMATION OF CARE CONSULTANT,University of Washington,No Salary Listed,60000
4192,"Seattle, WA",TRANSFORMATION OF CARE CONSULTANT,University of Washington Medical Center,No Salary Listed,60000
4193,"Seattle, WA 98109 (Westlake area)","Scientist II, Diagnostic Product Development",Nanostring Technologies,No Salary Listed,60000
4194,"Seattle, WA","Principal Scientist, Purification PD",No Company Listed,No Salary Listed,60000
4195,"Seattle, WA 98101 (Downtown area)",Postdoc Fellowship - Computational Systems Biology,Celgene Corporation,No Salary Listed,60000
4196,"Seattle, WA",Product Marketer V (Digital - SEO / Social Media),CDK Global,No Salary Listed,60000
4197,"Seattle, WA",SUPPLY CHAIN APPLICATIONS ANALYST,University of Washington Medical Center,"$4,431 - $5,955 a month",60000
4198,"Bothell, WA 98021",Associate Director/Director Pathology,Seattle Genetics,No Salary Listed,60000
4199,"Seattle, WA 98101 (Downtown area)",Sr Software Engineer,General Electric,No Salary Listed,60000
4200,"Seattle, WA","Technical Director, Process Development",No Company Listed,No Salary Listed,60000
4201,"Bothell, WA 98021",Associate Director/Director Toxicology,Seattle Genetics,No Salary Listed,60000
4202,"Seattle, WA 98170 (First Hill area)",Machine Learning Science Senior Research Scientist,Comtech LLC,No Salary Listed,60000
4203,"Seattle, WA","Scientist II, Bioinformatics",Celgene,No Salary Listed,60000
4204,"Seattle, WA","Sr. Scientist, Purification, Process Development",No Company Listed,No Salary Listed,60000
4205,"Seattle, WA",Clinical Scientist/Sr. Clinical Scientist,No Company Listed,No Salary Listed,60000
4206,"Redmond, WA","Postdoctoral Research Scientist, Machine Learning & Signal P...",No Company Listed,No Salary Listed,60000
4207,"Seattle, WA",CFO Wunderman Seattle,Wunderman,No Salary Listed,60000
4208,"Seattle, WA 98109 (Westlake area)","Staff Scientist/Sr. Staff Scientist, Biostatistics",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4209,"Seattle, WA 98101 (Downtown area)","Principal Scientist, Immuno Oncology - Translational Develop...",Celgene Corporation,No Salary Listed,60000
4210,"Bellevue, WA","Senior Software Engineer, Machine Learning",No Company Listed,No Salary Listed,60000
4211,"Bellevue, WA",No Job Title Listed,Intellectual Ventures Management,No Salary Listed,60000
4212,"Seattle, WA",QC Associate Scientist,Bristol-Myers Squibb,No Salary Listed,60000
4213,"Seattle, WA",SUPPLY CHAIN APPLICATIONS ANALYST,University of Washington Medical Center,"$4,431 - $5,955 a month",60000
4214,"Bothell, WA 98021",Associate Director/Director Toxicology,Seattle Genetics,No Salary Listed,60000
4215,"Seattle, WA","Scientist/Sr. Scientist, Translational Sciences",No Company Listed,No Salary Listed,60000
4216,"Seattle, WA",Senior Analytics Manager,Redfin,No Salary Listed,60000
4217,"Seattle, WA",Software Development Engineer- AWS Machine Learning,Amazon Corporate LLC,No Salary Listed,60000
4218,"Seattle, WA","Sr. Scientist, Purification, Process Development",No Company Listed,No Salary Listed,60000
4219,"Seattle, WA 98101 (Downtown area)",Sr Staff Software Engineer,General Electric,No Salary Listed,60000
4220,"Seattle, WA 98134 (Industrial District area)",UI/UX Designer,No Company Listed,No Salary Listed,60000
4221,"Seattle, WA 98101 (Downtown area)",Postdoc Fellowship - Computational Systems Biology,Celgene Corporation,No Salary Listed,60000
4222,"Seattle, WA",CIS INSTRUCTIONAL DESIGNER,University of Washington Medical Center,No Salary Listed,60000
4223,"Seattle, WA",CIS INSTRUCTIONAL DESIGNER,University of Washington,No Salary Listed,60000
4224,"Seattle, WA","Software Engineer, Backend",The Climate Corporation,No Salary Listed,60000
4225,"Seattle, WA",BIM Specialist Architecture 2,HDR,No Salary Listed,60000
4226,"Renton, WA 98057",Information Architect,Wizards Of The Coast,No Salary Listed,60000
4227,"Seattle, WA","Manager, User Experience",CDK Global,No Salary Listed,60000
4228,"Seattle, WA",Senior Data Science Engineer,CDK Global,No Salary Listed,60000
4229,"Seattle, WA","Software Engineer, Backend",The Climate Corporation,No Salary Listed,60000
4230,"Redmond, WA",Account Manager,Nokia,No Salary Listed,60000
4231,"Seattle, WA",CLINICAL VIROLOGY MANAGER,University of Washington Medical Center,No Salary Listed,60000
4232,"Bellevue, WA",No Job Title Listed,Intellectual Ventures Management,No Salary Listed,60000
4233,"Seattle, WA","Digital Product Manager, Capital One Investing",Capital One,No Salary Listed,60000
4234,"Seattle, WA","Digital Product Manager, Capital One Investing",Capital One,No Salary Listed,60000
4235,"Seattle, WA 98109 (Westlake area)","Scientist, IVD Assay Development",No Company Listed,No Salary Listed,60000
4236,"Bellevue, WA",Sr. PM - eBay Partner Network,eBay Inc.,No Salary Listed,60000
4237,"Kirkland, WA",Junior Database Administrator - Freelance,Metia,No Salary Listed,60000
4238,"Bothell, WA",Scientist (Upstream Process Development),CMC Biologics,No Salary Listed,60000
4239,"Redmond, WA 98052",Data Scientist with Ph.D.,No Company Listed,No Salary Listed,60000
4240,"Bellevue, WA 98004 (Downtown area)",Senior Developer/Data Scientist,Signature Technology Group,No Salary Listed,60000
4241,"Redmond, WA 98052",SENIOR RESEARCH SDE,Microsoft,No Salary Listed,60000
4242,"Seattle, WA",CLINICAL VIROLOGY MANAGER,University of Washington Medical Center,No Salary Listed,60000
4243,"Kirkland, WA",Junior Database Administrator - Freelance,Metia,No Salary Listed,60000
4244,"Bothell, WA 98021","Manager/Sr. Manager, Diagnostics & Biomarkers",Seattle Genetics,No Salary Listed,60000
4245,"Bellevue, WA",Sr. PM - eBay Partner Network,eBay Inc.,No Salary Listed,60000
4246,"Seattle, WA 98109 (Westlake area)","QC Associate II, Analytic Development",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4247,"Redmond, WA 98052",Program Manager- Skype BI Solu,Microsoft,No Salary Listed,60000
4248,"Seattle, WA",Data Science Manager (Seattle),Lyft Corporate,No Salary Listed,60000
4249,"Redmond, WA",Large Enterprise Account Manager,Nokia,No Salary Listed,60000
4250,"Seattle, WA","Web Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,60000
4251,"Seattle, WA 98104 (First Hill area)",Sr. Machine Learning Engineer / Scientist,Avvo,No Salary Listed,60000
4252,"Redmond, WA 98052",Program Manager- Skype BI Solu,Microsoft,No Salary Listed,60000
4253,"Seattle, WA 98109 (Westlake area)",Post-Doctoral Research Fellow,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4254,"Seattle, WA","Software Development Manager, AWS Machine Learning",Amazon Corporate LLC,No Salary Listed,60000
4255,"Seattle, WA 98109 (Westlake area)","Post-Doctoral Research Fellow, Biostatistics",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4256,"Bothell, WA 98021",Sr. Statistical Programmer I/II,Seattle Genetics,No Salary Listed,60000
4257,"Seattle, WA","Web Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,60000
4258,"Redmond, WA","Postdoctoral Research Scientist, Haptic Systems",No Company Listed,No Salary Listed,60000
4259,"Seattle, WA",INSTRUCTIONAL DESIGN CONSULTANT,University of Washington Medical Center,No Salary Listed,60000
4260,"Bothell, WA 98021","Scientist, Pre-Clinical Research",Seattle Genetics,No Salary Listed,60000
4261,"Bellevue, WA 98007 (Lake Hills area)",Senior Data Scientist or Researcher,No Company Listed,"$135,000 a year",60000
4262,"Seattle, WA 98121 (Belltown area)",Senior UX Strategist,Smashing Ideas,No Salary Listed,60000
4263,"Bellevue, WA 98004 (Downtown area)",Senior Developer/Data Scientist,Signature Technology Group,No Salary Listed,60000
4264,"Bothell, WA 98021","Scientist, Pre-Clinical Research",Seattle Genetics,No Salary Listed,60000
4265,"Seattle, WA",Senior Computer Scientist - Creative Cloud Services,Adobe,No Salary Listed,60000
4266,"Seattle, WA",Customer Success Manager - Rockies,No Company Listed,No Salary Listed,60000
4267,"Redmond, WA 98052",Principal Program Manager Lead,Microsoft,No Salary Listed,60000
4268,"Redmond, WA 98052",Data Scientist with Ph.D.,No Company Listed,No Salary Listed,60000
4269,"Seattle, WA",Senior Data Engineer,Disney ABC Television Group,No Salary Listed,60000
4270,"Seattle, WA",Customer Success Manager - Rockies,No Company Listed,No Salary Listed,60000
4271,"Bellevue, WA 98004 (Downtown area)",Software Engineer II,BSQUARE,No Salary Listed,60000
4272,"Seattle, WA",Senior Data Engineer,Disney ABC Television Group,No Salary Listed,60000
4273,"Seattle, WA","Software Development Engineer II, AWS Machine Learning Servi...",Amazon Corporate LLC,No Salary Listed,60000
4274,"Redmond, WA","Postdoctoral Research Scientist, Computer Vision and Machine...",Facebook,No Salary Listed,60000
4275,"Seattle, WA 98109 (Westlake area)",Post-Doctoral Research Fellow- Statistical Methods Developme...,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4276,"Seattle, WA",Senior Back-End Software Engineer,CDK Global,No Salary Listed,60000
4277,"Kent, WA",Quality Engineer (660363),Ball Aerospace,No Salary Listed,60000
4278,"Seattle, WA","Director, Molecular Biology & Antibody Engineering",No Company Listed,No Salary Listed,60000
4279,"Seattle, WA 98109 (Westlake area)",Director of HR Operations,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4280,"Seattle, WA 98134 (Industrial District area)","Spec, Quality Assurance - Seattle, WA",Quest Diagnostics,No Salary Listed,60000
4281,"Bellevue, WA 98004 (Downtown area)",Software Engineer II,BSQUARE,No Salary Listed,60000
4282,"Seattle, WA","Sr. Software Development Engineer, AWS ML",Amazon Corporate LLC,No Salary Listed,60000
4283,"Seattle, WA",Account Supervisor,Wunderman,No Salary Listed,60000
4284,"Seattle, WA",Natural Resources Consultant,SWCA Environmental Consultants,No Salary Listed,60000
4285,"Kent, WA",Quality Engineer (660363),Ball Aerospace,No Salary Listed,60000
4286,"Redmond, WA","Postdoctoral Research Scientist, Computer Vision and Machine...",Facebook,No Salary Listed,60000
4287,"Seattle, WA",Biomechanics Research Scientist,"Brooks Sports, Inc.",No Salary Listed,60000
4288,"Seattle, WA 98121 (Belltown area)","Senior Software Engineer, Big Data Hadoop",zulily,No Salary Listed,60000
4289,"Seattle, WA 98109 (Westlake area)",Vaccine Trials Project Manager II,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4290,"Seattle, WA 98121 (Belltown area)","Lead Software Engineer, Machine Learning",zulily,No Salary Listed,60000
4291,"Seattle, WA 98164 (Downtown area)",Territory Sales Manager - Washington D.C. area,Cray,No Salary Listed,60000
4292,"Seattle, WA",Principal UX Designer,Capital One,No Salary Listed,60000
4293,"Seattle, WA 98104 (First Hill area)",Environmental Specialist,"Ecology and Environment, Inc.",No Salary Listed,60000
4294,"Seattle, WA","Senior Digital Product Manager, Capital One Investing",Capital One,No Salary Listed,60000
4295,"Bellevue, WA",Software Design Engineer 3,Beyondsoft Consulting Corp.,No Salary Listed,60000
4296,"Redmond, WA 98052",Senior Product Marketing Manager,Microsoft,No Salary Listed,60000
4297,"Redmond, WA","Research Scientist, Digital Systems Architecture",No Company Listed,No Salary Listed,60000
4298,"Redmond, WA","Research Scientist, Digital Systems Architecture",Facebook,No Salary Listed,60000
4299,"Seattle, WA",Software Development Manager - Reporting & Analysis,Qualtrics,No Salary Listed,60000
4300,"Seattle, WA","Director, Product Marketing (Digital)",CDK Global,No Salary Listed,60000
4301,"Seattle, WA",Product Manager,No Company Listed,No Salary Listed,60000
4302,"Seattle, WA","Technical Program Manager, Ads Machine Learning",Facebook,No Salary Listed,60000
4303,"Redmond, WA 98052",Director O365 Relationship Marketing,Microsoft,No Salary Listed,60000
4304,"Seattle, WA",Sr. Global Device Manager,No Company Listed,"$150,000 - $175,000 a year",60000
4305,"Seattle, WA",Technology R&D Process Engineer I,No Company Listed,No Salary Listed,60000
4306,"Redmond, WA",Pixel Design Engineer,No Company Listed,No Salary Listed,60000
4307,"Seattle, WA",INTERACTION DESIGNER,University of Washington,No Salary Listed,60000
4308,"Seattle, WA",INTERACTION DESIGNER,University of Washington Medical Center,No Salary Listed,60000
4309,"Bothell, WA 98021","Scientist, Process Chemistry",Seattle Genetics,No Salary Listed,60000
4310,"Seattle, WA",Senior Software Engineer - Commerce,Twitch,No Salary Listed,60000
4311,"Seattle, WA 98109 (Westlake area)",Administrative Manager II,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4312,"Bellevue, WA 98004 (Downtown area)",Information/Data Architect,No Company Listed,No Salary Listed,60000
4313,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1,University of Washington Medical Center,"$4,319 - $6,371 a month",60000
4314,"Seattle, WA",Head of Design and UX,Capital One,No Salary Listed,60000
4315,"Bellevue, WA",Statistical Analyst,Volt Workforce Solutions,$33.33 an hour,60000
4316,"Seattle, WA","Team Manager, Ad Operations Production",CDK Global,No Salary Listed,60000
4317,"Bellevue, WA 98005 (Wilburton area)",Technical Sales Representative,No Company Listed,No Salary Listed,60000
4318,"Seattle, WA",Senior Software Engineer/Full Stack Developer,Oracle,No Salary Listed,60000
4319,"Seattle, WA 98109 (Westlake area)","Postdoctoral Research Fellow, Computational Cancer Genomics",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4320,"Seattle, WA 98109 (Westlake area)",HVTN Clinical Trials Physician/Protocol Team Leader,Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4321,"Redmond, WA",Software Design Engineer - Front End,No Company Listed,No Salary Listed,60000
4322,"Seattle, WA 98194 (Downtown area)",Director Research Finance - Clinical Research Center Admin,"Swedish Medical Center - Seattle, WA",No Salary Listed,60000
4323,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1,University of Washington,"$4,319 - $6,371 a month",60000
4324,"Bellevue, WA",Senior / Expert Data Engineer,Concur,No Salary Listed,60000
4325,"Redmond, WA 98052",Senior Relationship Marketing Manager,Microsoft,No Salary Listed,60000
4326,"Seattle, WA",No Job Title Listed,VWR,No Salary Listed,60000
4327,"Bellevue, WA",Sr. Product Manager - Selling Platform,eBay Inc.,No Salary Listed,60000
4328,"Seattle, WA",Front-End Software Engineer,No Company Listed,No Salary Listed,60000
4329,"Redmond, WA","C# / Machine Learning (US Citizen, Green Card Holder, H4-EAD...",No Company Listed,No Salary Listed,60000
4330,"Seattle, WA",No Job Title Listed,Evidera,No Salary Listed,60000
4331,"Seattle, WA","Principal Scientist, Immuno Oncology",Celgene,No Salary Listed,60000
4332,"Kent, WA",Manufacturing Engineer (660362),Ball Aerospace,No Salary Listed,60000
4333,"Seattle, WA","PHYSICIAN LIAISON, AIRLIFT NORTHWEST (ALNW)",University of Washington Medical Center,No Salary Listed,60000
4334,"Seattle, WA",MEDICAL LABORATORY SCIENTIST 1 OR TRAINEE,University of Washington,"$4,319 - $6,371 a month",60000
4335,"Seattle, WA 98109 (Westlake area)","Director, Operations and Finance, HIV Vaccine Trials Network",Fred Hutchinson Cancer Research Center,No Salary Listed,60000
4336,"Seattle, WA",PATIENT CARE VALUE ANALYSIS PROJECT MANAGER,University of Washington,No Salary Listed,60000
4337,"Seattle, WA",PATIENT CARE VALUE ANALYSIS PROJECT MANAGER,University of Washington Medical Center,No Salary Listed,60000
4338,"Seattle, WA","Associate Scientist, T Cell Product Characterization",No Company Listed,No Salary Listed,60000
4339,"Seattle, WA",Senior Content Marketing Manager,No Company Listed,No Salary Listed,60000
4340,"Seattle, WA",Staff Software Web Engineer,The Climate Corporation,No Salary Listed,60000
4341,"Seattle, WA",MEDICAL LABORATORY SCIENTIST-TRAINEE OR 1,University of Washington,"$4,319 - $6,371 a month",60000
4342,"Seattle, WA",WINDOWS SYSTEMS ADMINISTRATOR,University of Washington Medical Center,No Salary Listed,60000
4343,"Seattle, WA",WINDOWS SYSTEMS ADMINISTRATOR,University of Washington,No Salary Listed,60000
4344,"Seattle, WA",Senior Oracle CPQ Architect/Developer,CDK Global,No Salary Listed,60000
4345,"Seattle, WA",Manager of Software Engineering,CDK Global,No Salary Listed,60000
4346,"Seattle, WA",Landscape Architectural Coordinator,HDR,No Salary Listed,60000
4347,"SeaTac, WA",Senior Transportation Analyst,BOEING,No Salary Listed,60000
4348,"Seattle, WA","Director, Client Services - T-Mobile",Wunderman,No Salary Listed,60000
4349,"Everett, WA 98203 (View Ridge-Madison area)",Study Coordinator - Safety Assessment,"SNBL USA, Ltd.",No Salary Listed,60000
4350,"Seattle, WA","Director, Client Services - Microsoft",Wunderman,No Salary Listed,60000
4351,"SeaTac, WA",Senior Transportation Analyst,BOEING,No Salary Listed,60000
4352,"Seattle, WA",Manager of Software Engineering,CDK Global,No Salary Listed,60000
4353,"Redmond, WA 98052","Seeking those with Ph.D. in Data Science, Artificial Intelli...",No Company Listed,No Salary Listed,60000
4354,"Seattle, WA",Landscape Architectural Coordinator,HDR,No Salary Listed,60000
4355,"Seattle, WA",Principal Data Scientist (Insights & Analytics),No Company Listed,No Salary Listed,60000
4356,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,60000
4357,"Redmond, WA",Data Scientist (SS1017),"Akvelon, Inc.",No Salary Listed,60000
4358,"Seattle, WA","Director, Client Services - T-Mobile",Wunderman,No Salary Listed,60000
4359,"Seattle, WA 98101 (Downtown area)",Data Scientist,No Company Listed,No Salary Listed,60000
4360,"Seattle, WA 98101 (Downtown area)",Data Scientist,No Company Listed,No Salary Listed,60000
4361,"Bellevue, WA",Data Engineer/Scientist,No Company Listed,"$100,000 - $135,000 a year",60000
4362,"Bellevue, WA 98004 (Downtown area)",Analytics Data Engineer,Merkle Inc.,No Salary Listed,60000
4363,"Redmond, WA 98052",Data Science Trainer,No Company Listed,No Salary Listed,60000
4364,"Seattle, WA",Software Engineer - Machine Learning,No Company Listed,"$145,000 - $197,000 a year",60000
4365,"Seattle, WA 98103 (Green Lake - Wallingford area)",Scientist I - Computational Data Analysis,Allen Institute,No Salary Listed,60000
4366,"Seattle, WA 98101 (Downtown area)",Data Scientist - Computer Vision,No Company Listed,No Salary Listed,60000
4367,"Redmond, WA",Jr. Data Scientist NO C2C (SS1000),"Akvelon, Inc.",No Salary Listed,60000
4368,"Redmond, WA",Data Scientist,No Company Listed,No Salary Listed,60000
4369,"Seattle, WA 98121 (Belltown area)",Sr Data Scientist,No Company Listed,No Salary Listed,60000
4370,"Redmond, WA",No Job Title Listed,No Company Listed,No Salary Listed,60000
4371,"Seattle, WA",Data Scientist,No Company Listed,No Salary Listed,60000
4372,"Seattle, WA",Data Engineer - Seattle,No Company Listed,No Salary Listed,60000
4373,"Bellevue, WA 98004 (Downtown area)",Data Scientist,No Company Listed,No Salary Listed,60000
4374,"Seattle, WA",Quantitative Analyst,No Company Listed,No Salary Listed,60000
4375,"Seattle, WA",Senior Manager Research Analyst,No Company Listed,No Salary Listed,60000
4376,"Seattle, WA",Research Scientist - Human Pluripotent Stem Cells,No Company Listed,No Salary Listed,60000
4377,"Redmond, WA",Data Scientist (NLP/ Machine Learning),Brillio,No Salary Listed,60000
4378,"Seattle, WA",Senior Data Scientist,Smith Hanley Associates,"$155,000 - $165,000 a year",60000
4379,"Seattle, WA",Big Data Analysis/BI expert at Microsoft,No Company Listed,No Salary Listed,60000
4380,"Seattle, WA",QA Analyst (With Data Scientist Exp),No Company Listed,No Salary Listed,60000
4381,"Bellevue, WA",Java Developers - for Big Data Expert Analytics,Ericsson,No Salary Listed,60000
4382,"Seattle, WA 98104 (First Hill area)",Product Scientist,Indeed,No Salary Listed,60000
4383,"Bellevue, WA",Statistical Analyst,AQUENT,No Salary Listed,60000
4384,"Seattle, WA 98101 (Downtown area)",Machine Learning Scientist,No Company Listed,No Salary Listed,60000
4385,"Seattle, WA",Director of Research,No Company Listed,No Salary Listed,60000
4386,"Seattle, WA",Lead Data Developer,No Company Listed,"$90,000 - $110,000 a year",60000
4387,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate III - Bioinformatics,Allen Institute,No Salary Listed,60000
4388,"Bothell, WA 98011","Scientist, Analytical Development",No Company Listed,No Salary Listed,60000
4389,"Bellevue, WA",Machine Learning Engineer,No Company Listed,No Salary Listed,60000
4390,"Seattle, WA",Senior Data Scientist,No Company Listed,No Salary Listed,60000
4391,"Seattle, WA",Machine Learning Hacker,No Company Listed,No Salary Listed,60000
4392,"Seattle, WA",Sr. Data Scientist (Marketing),Coupang,No Salary Listed,60000
4393,"Seattle, WA",Sr. Data Scientist,Analytic Recruiting,No Salary Listed,60000
4394,"Seattle, WA 98103 (Green Lake - Wallingford area)",Research Associate I - Electrophysiology,Allen Institute,No Salary Listed,60000
4395,"Seattle, WA 98121 (Belltown area)",Data Science Instructor,General Assembly,No Salary Listed,60000
4396,"Seattle, WA",Business Intelligence Manager,No Company Listed,No Salary Listed,60000
4397,"Seattle, WA",Software Engineer (machine learning),No Company Listed,No Salary Listed,60000
4398,"Bellevue, WA",Data Scientist,No Company Listed,No Salary Listed,60000
4399,"Seattle, WA",Sr. Big Data Developer,No Company Listed,No Salary Listed,60000
4400,"Seattle, WA 98104 (First Hill area)",Contract Content User Research Analyst,Indeed,No Salary Listed,60000
4401,"Seattle, WA","Sr. Applied Scientist, AWS Greenfield Project",Amazon Corporate LLC,No Salary Listed,60000
4402,"Seattle, WA",Senior Program Officer - Frontiers Group,No Company Listed,No Salary Listed,60000
4403,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,60000
4404,"Seattle, WA 98103 (Green Lake - Wallingford area)",Scientist I - Simulation & Analyses of Neural Dynamics,Allen Institute,No Salary Listed,60000
4405,"Redmond, WA",Senior Data Scientist,No Company Listed,No Salary Listed,60000
4406,"Redmond, WA 98052",Head Data Science Trainer,No Company Listed,No Salary Listed,60000
4407,"Seattle, WA","Lead, Advanced Analytics, Data Science and Predictive Modeli...",Analytic Recruiting,No Salary Listed,60000
4408,"Redmond, WA","Software Engineer (Machine Learning, CNN, DNN)",Brillio,No Salary Listed,60000
4409,"Seattle, WA 98103 (Green Lake - Wallingford area)",Fullstack Engineer (Level I/II),Allen Institute,No Salary Listed,60000
4410,"Bellevue, WA 98004 (Downtown area)",Data Engineer,Triad Group,No Salary Listed,60000
4411,"Bothell, WA 98011","Scientist, Process Engineering (Drug Product)",No Company Listed,No Salary Listed,60000
4412,"Seattle, WA",Software Development Manager,No Company Listed,No Salary Listed,60000
4413,"Seattle, WA",Software Development Manager (Big Data),No Company Listed,No Salary Listed,60000
4414,"Redmond, WA",Implementation Consultant,No Company Listed,No Salary Listed,60000
4415,"Bellevue, WA 98004 (Downtown area)",Data Engineer,Triad Group,No Salary Listed,60000
4416,"Seattle, WA 98104 (First Hill area)",Data Science Manager,Indeed,No Salary Listed,60000
4417,"Seattle, WA",Systems Engineer (Instrumentation/Science),No Company Listed,No Salary Listed,60000
4418,"Seattle, WA 98103 (Green Lake - Wallingford area)","Software Engineer, Lead",Allen Institute,No Salary Listed,60000
4419,"Bellevue, WA",Machine Learning Developer,No Company Listed,No Salary Listed,60000
4420,"Seattle, WA",District Sales Manager,Milacron,No Salary Listed,60000
4421,"Seattle, WA",Core Platform Software Engineer,No Company Listed,No Salary Listed,60000
4422,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,60000
4423,"Seattle, WA 98103 (Green Lake - Wallingford area)",Scientist I,Allen Institute,No Salary Listed,60000
4424,"Seattle, WA 98103 (Green Lake - Wallingford area)",Software Engineer III,Allen Institute,No Salary Listed,60000
4425,"Seattle, WA",Certifying Scientist,No Company Listed,"$65,000 - $80,000 a year",60000
